log_id,occurred_at,source,incident_category,risk,pii_status,pii_summary,analyzer_reason,redacted_log
LOG-1763547645418-435,2025-11-19T10:20:42.052Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:20:42.052Z WEB_APP[http] INFO login success user=user123 src_ip=[IP] method=POST path=""/login"" status=200 resp_time=58ms ua=""Chrome/120"""
LOG-1763547651390-901,2025-11-19T10:20:48.052Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:20:48.052Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=607KB src_ip=[IP] result=OK"
LOG-1763547657339-211,2025-11-19T10:20:54.068Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:20:54.068Z monitor[agent] INFO healthcheck ok cpu=26.6% mem=57.8% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763547666472-350,2025-11-19T10:21:00.076Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:21:00.076Z cron[backup] INFO job=nightly_full_backup status=OK duration=791s errors=0 target=""nas01:/backup/db_full"""
LOG-1763547669325-666,2025-11-19T10:21:06.049Z,웹 애플리케이션,monitoring,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:21:06.049Z WEB_APP[waf] WARN sqli_detected user=tester src_ip=[IP] uri=""/login"" param=""id=' OR '1'='1"" action=blocked"
LOG-1763547675512-657,2025-11-19T10:21:12.047Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:21:12.047Z cron[backup] INFO job=nightly_full_backup status=OK duration=348s errors=0 target=""nas01:/backup/db_full"""
LOG-1763547683134-196,2025-11-19T10:21:18.048Z,파일 서버,exfiltration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"marketing01 계정이 'Everyone'에게 읽기 권한을 부여한 1.5GB 대용량 ZIP 파일을 익명 공유 경로에 생성했습니다. 파일명과 크기(3,112행)로 보아 대량의 데이터 추출 가능성이 있으나, 정규식 기반 PII 패턴 탐지에서 민감정보가 확인되지 않았습니다. 다만, 권한 설정과 접근 제어 미비로 인해 잠재적 유출 위험이 존재합니다.","2025-11-19T10:21:18.048Z FILESRV[share] ALERT user=marketing01 set_share path=""/export/event_campaign_export.zip"" perm=""Everyone,Read"" rows=3112 size=1.5GB link_type=""anonymous"""
LOG-1763547687346-115,2025-11-19T10:21:24.054Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:21:24.054Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=56ms ua=""Chrome/120"""
LOG-1763547698558-999,2025-11-19T10:21:30.067Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","해당 로그는 FILESRV 파일 서버에서 design01 사용자가 /dept/shared/manual_v3.pdf 파일을 정상적으로 읽은 INFO 레벨의 접근 기록입니다. 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았으며, 읽기 작업(op=read)은 일반적인 업무 수행 범주에 속합니다. 유사 인시던트 사례들과 유사하게 단순 모니터링 활동으로 판단됩니다.","2025-11-19T10:21:30.067Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=486KB src_ip=[IP] result=OK"
LOG-1763547699332-490,2025-11-19T10:21:36.052Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:21:36.052Z monitor[agent] INFO healthcheck ok cpu=38.5% mem=39.7% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763547714627-713,2025-11-19T10:21:42.049Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:21:42.049Z cron[backup] INFO job=nightly_full_backup status=OK duration=492s errors=0 target=""nas01:/backup/db_full"""
LOG-1763547714774-518,2025-11-19T10:21:48.056Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:21:48.056Z monitor[agent] INFO healthcheck ok cpu=26.0% mem=49.1% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763547717475-719,2025-11-19T10:21:54.053Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:21:54.053Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=637KB src_ip=[IP] result=OK"
LOG-1763547729040-575,2025-11-19T10:22:00.066Z,파일 서버,exfiltration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"익명 접근을 허용한 대용량(2.0GB) 파일 공유 이벤트가 발생했으며, 최근 1분 내 동일 출처에서 4건의 유사 exfiltration 의심 사례가 존재합니다. 공유 경로에 'export'가 포함되어 데이터 유출 가능성을 시사하나, 로그 내 직접적인 민감정보 토큰([EMAIL], [PHONE] 등)은 확인되지 않았습니다. 다만 대량 데이터 전송과 비정상적 접근 권한 설정이 결합된 점이 고위험으로 분류됩니다.","2025-11-19T10:22:00.066Z FILESRV[share] ALERT user=marketing01 set_share path=""/export/event_campaign_export.zip"" perm=""Everyone,Read"" rows=3290 size=2.0GB link_type=""anonymous"""
LOG-1763547729537-277,2025-11-19T10:22:06.060Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:22:06.060Z monitor[agent] INFO healthcheck ok cpu=35.7% mem=39.9% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763547737444-663,2025-11-19T10:22:12.052Z,오브젝트 스토리지,misconfiguration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"공개 링크 생성 시 만료 시간(expiry=none)이 설정되지 않았으며, acl이 public-read로 되어 있어 내부 문서(internal-docs 버킷의 project_plan_v2.pdf)가 무제한 공개 접근 가능한 상태입니다. 이는 설정 오류(misconfiguration)로 분류되지만, 내부 문서의 외부 유출 가능성이 있어 위험도가 높습니다.","2025-11-19T10:22:12.052Z S3GW[audit] WARN user=cloud_user created_public_link bucket=""internal-docs"" object=""project_plan_v2.pdf"" expiry=none acl=""public-read"""
LOG-1763547741447-939,2025-11-19T10:22:18.077Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:22:18.077Z cron[backup] INFO job=nightly_full_backup status=OK duration=593s errors=0 target=""nas01:/backup/db_full"""
LOG-1763547747391-67,2025-11-19T10:22:24.052Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:22:24.052Z cron[backup] INFO job=nightly_full_backup status=OK duration=860s errors=0 target=""nas01:/backup/db_full"""
LOG-1763547753375-293,2025-11-19T10:22:30.077Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:22:30.077Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=1500KB src_ip=[IP] result=OK"
LOG-1763547759426-28,2025-11-19T10:22:36.056Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:22:36.056Z cron[backup] INFO job=nightly_full_backup status=OK duration=75s errors=0 target=""nas01:/backup/db_full"""
LOG-1763547765427-839,2025-11-19T10:22:42.048Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:22:42.048Z FILESRV[access] INFO user=staff01 op=read path=""/dept/shared/manual_v3.pdf"" size=1063KB src_ip=[IP] result=OK"
LOG-1763547771347-694,2025-11-19T10:22:48.051Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:22:48.051Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=1648KB src_ip=[IP] result=OK"
LOG-1763547777436-651,2025-11-19T10:22:54.051Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:22:54.051Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=64ms ua=""Chrome/120"""
LOG-1763547783339-355,2025-11-19T10:23:00.067Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:23:00.067Z monitor[agent] INFO healthcheck ok cpu=33.9% mem=39.4% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763547791674-751,2025-11-19T10:23:06.055Z,오브젝트 스토리지,misconfiguration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"cloud_user 사용자가 'internal-docs' 버킷 내 'project_plan_v2.pdf' 객체에 만료 기한 없이 public-read ACL을 적용한 공개 링크를 생성했습니다. 이는 내부 문서가 외부에 무제한 노출될 수 있는 설정 오류(misconfiguration)로, 개인정보 유출(exfiltration) 사고로 이어질 수 있는 고위험 행위입니다. 유사 인시던트와 달리 권한 설정 변경이라는 실제 조치가 포함되어 있으며, 민감 토큰은 없으나 내부 문서 유출 가능성을 고려해야 합니다.","2025-11-19T10:23:06.055Z S3GW[audit] WARN user=cloud_user created_public_link bucket=""internal-docs"" object=""project_plan_v2.pdf"" expiry=none acl=""public-read"""
LOG-1763547796964-417,2025-11-19T10:23:12.051Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그에 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았으며, 정상적인 로그인 성공 이벤트(user=alice, status=200)로 확인됩니다. 반복된 유사 인시던트도 모두 IP 주소만 탐지된 모니터링 사례로, 개인정보 유출/계정 악용/설정 오류와 무관한 정상 시스템 동작입니다.","2025-11-19T10:23:12.051Z WEB_APP[http] INFO login success user=alice src_ip=[IP] method=POST path=""/login"" status=200 resp_time=110ms ua=""Chrome/120"""
LOG-1763547802990-301,2025-11-19T10:23:18.069Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그에 개인정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 포함되지 않았으며, 정상적인 로그인 성공 이벤트입니다. IP 주소는 마스킹 처리되었고, 반복 실패나 비정상 접근 패턴이 관찰되지 않습니다. 유사 인시던트 사례들도 모두 'monitoring'으로 분류되었으며, 본 로그는 단순 시스템 상태 확인 활동으로 판단됩니다.","2025-11-19T10:23:18.069Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=133ms ua=""Chrome/120"""
LOG-1763547809034-230,2025-11-19T10:23:24.050Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","정상 로그인 성공 로그이며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 검출되지 않았습니다. src_ip는 [IP]로 마스킹 처리되었고, 사용자 'bob'의 성공적인 인증 시도로 확인됩니다. 유사 인시던트에서도 동일한 패턴(IP 1건 탐지)만 반복되었으며, 이는 단순 모니터링 범주에 해당합니다.","2025-11-19T10:23:24.050Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=144ms ua=""Chrome/120"""
LOG-1763547813374-226,2025-11-19T10:23:30.062Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:23:30.062Z cron[backup] INFO job=nightly_full_backup status=OK duration=151s errors=0 target=""nas01:/backup/db_full"""
LOG-1763547819422-183,2025-11-19T10:23:36.052Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:23:36.052Z monitor[agent] INFO healthcheck ok cpu=26.5% mem=56.2% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763547831684-470,2025-11-19T10:23:48.051Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:23:48.051Z cron[backup] INFO job=nightly_full_backup status=OK duration=863s errors=0 target=""nas01:/backup/db_full"""
LOG-1763547833440-591,2025-11-19T10:23:42.054Z,로그인 게이트웨이,credential_abuse,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","10회의 연속된 로그인 실패 시도가 발생했으나, 계정 잠금(lockout)이 활성화되지 않아 잠재적 계정 탈취 시도 가능성이 있음. 다만 민감정보 토큰이 노출되지 않았고, 동일 IP에서의 반복적 접근이라는 점에서 외부 스캐닝 또는 모니터링 활동으로 판단됨. 유사 인시던트가 1시간 내 4회 발생한 점을 고려할 때 지속적인 관찰 필요",2025-11-19T10:23:42.054Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=10 src_ip=[IP] lockout=false
LOG-1763547837398-239,2025-11-19T10:23:54.053Z,웹 애플리케이션,monitoring,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:23:54.053Z WEB_APP[waf] WARN sqli_detected user=tester src_ip=[IP] uri=""/login"" param=""id=' OR '1'='1"" action=blocked"
LOG-1763547843422-723,2025-11-19T10:24:00.077Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:24:00.077Z monitor[agent] INFO healthcheck ok cpu=35.3% mem=25.7% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763547849374-824,2025-11-19T10:24:06.054Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:24:06.054Z monitor[agent] INFO healthcheck ok cpu=18.6% mem=59.1% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763547858539-570,2025-11-19T10:24:12.051Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:24:12.051Z cron[backup] INFO job=nightly_full_backup status=OK duration=684s errors=0 target=""nas01:/backup/db_full"""
LOG-1763547863437-628,2025-11-19T10:24:18.059Z,CRM 시스템,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"CRM 시스템에서 crm_admin 사용자가 1932건의 고객 데이터를 name, phone, email 필드로 CSV 형식으로 내보낸 이력이 확인됨. 다량의 개인정보(이름, 전화번호, 이메일)를 외부 전송 가능한 포맷으로 추출했으며, 이는 데이터 유출(exfiltration) 의심 사례로 분류할 수 있음. 다만, 정규식 기반 민감정보 패턴 검출이 되지 않아 실제 PII 포함 여부는 추가 확인 필요. 유사 인시던트가 다수 발생한 점에서 시스템적 취약점 또는 비정상 행위 가능성을 고려해야 함.","2025-11-19T10:24:18.058Z CRM[export] INFO user=crm_admin op=export object=customer rows=1932 fields=""name,phone,email"" filter=""recent_signup&vip"" format=csv"
LOG-1763547867385-972,2025-11-19T10:24:24.051Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:24:24.051Z cron[backup] INFO job=nightly_full_backup status=OK duration=722s errors=0 target=""nas01:/backup/db_full"""
LOG-1763547875091-875,2025-11-19T10:24:30.063Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그 유형은 로그인 성공 로그는 정상 시스템 동작이며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았습니다. 유사 사례에서도 동일한 패턴으로 Medium 위험도 판단되었으나, 본 건은 단순 모니터링 범주에 해당하며 반복 실패나 비정상 접근 징후가 없습니다.","2025-11-19T10:24:30.063Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=153ms ua=""Chrome/120"""
LOG-1763547885476-873,2025-11-19T10:24:42.050Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:24:42.050Z cron[backup] INFO job=nightly_full_backup status=OK duration=790s errors=0 target=""nas01:/backup/db_full"""
LOG-1763547891400-527,2025-11-19T10:24:48.050Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:24:48.050Z cron[backup] INFO job=nightly_full_backup status=OK duration=226s errors=0 target=""nas01:/backup/db_full"""
LOG-1763547897652-558,2025-11-19T10:24:54.059Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:24:54.059Z monitor[agent] INFO healthcheck ok cpu=33.3% mem=50.4% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763547909345-578,2025-11-19T10:25:06.055Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:25:06.055Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=450KB src_ip=[IP] result=OK"
LOG-1763547921539-998,2025-11-19T10:25:12.054Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:25:12.054Z cron[backup] INFO job=nightly_full_backup status=OK duration=524s errors=0 target=""nas01:/backup/db_full"""
LOG-1763547921676-365,2025-11-19T10:25:18.064Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:25:18.064Z WEB_APP[http] INFO login success user=user123 src_ip=[IP] method=POST path=""/login"" status=200 resp_time=189ms ua=""Chrome/120"""
LOG-1763547929543-671,2025-11-19T10:25:24.051Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그인 성공 로그는 정상 시스템 동작이며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았습니다. src_ip는 [IP]로 마스킹 처리되어 실제 IP 정보가 노출되지 않았습니다. 유사 인시던트 사례들 역시 민감 PII 없이 IP 주소만 탐지된 모니터링 케이스로, 추가 위협 행위가 확인되지 않습니다.","2025-11-19T10:25:24.051Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=143ms ua=""Chrome/120"""
LOG-1763547933372-669,2025-11-19T10:25:30.065Z,시스템 배치/감사,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,데이터 유출/공격/오류 관련 키워드가 포함되어 있음.,"2025-11-19T10:25:30.065Z cron[backup] INFO job=nightly_full_backup status=OK duration=605s errors=0 target=""nas01:/backup/db_full"""
LOG-1763547939396-106,2025-11-19T10:25:36.061Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:25:36.061Z monitor[agent] INFO healthcheck ok cpu=47.5% mem=24.0% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763547947117-932,2025-11-19T10:25:42.054Z,CRM 시스템,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"crm_admin 사용자가 customer 테이블의 3,203개 레코드(이름, 전화번호[PHONE], 이메일[EMAIL] 포함)를 xlsx 형식으로 대량 수출한 이벤트입니다. 정상 업무 범위 외 대량 데이터 전송 시 개인정보 유출 가능성이 있으나, 정규식 기반 민감정보 탐지에서 추가 패턴이 확인되지 않아 Medium으로 판단됩니다.","2025-11-19T10:25:42.054Z CRM[export] INFO user=crm_admin op=export object=customer rows=3203 fields=""name,phone,email"" filter=""recent_signup&vip"" format=xlsx"
LOG-1763547951357-24,2025-11-19T10:25:48.059Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:25:48.059Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=1926KB src_ip=[IP] result=OK"
LOG-1763547965567-35,2025-11-19T10:26:00.068Z,로그인 게이트웨이,credential_abuse,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","admin01 계정에 대한 9회의 연속된 로그인 실패 시도가 확인되었으나, 시스템이 잠금 상태(lockout=false)가 아니므로 계정 악용 시도가 진행 중일 수 있음. 외부 IP([IP])에서의 비정상 접근 시도로 판단되며, 유사 인시던트가 단기간 내 4건 발생한 점이 위험도에 반영됨. 민감정보 토큰은 포함되지 않음.",2025-11-19T10:26:00.068Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=9 src_ip=[IP] lockout=false
LOG-1763547969386-474,2025-11-19T10:26:06.059Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:26:06.059Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=220KB src_ip=[IP] result=OK"
LOG-1763547977229-863,2025-11-19T10:26:12.051Z,오브젝트 스토리지,exfiltration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"내부 버킷(internal-docs)에 저장된 프로젝트 계획서(project_plan_v2.pdf)가 public-read 권한으로 공개 링크 생성되었으며, 만료 기한이 설정되지 않아 개인정보 유출 가능성이 높음. 공개된 객체는 내부 문서이며, S3 게이트웨이 로그에서 WARN 수준으로 기록된 점이 위험 요인으로 작용함. 마스킹된 민감정보는 없으나, 문서 제목에서 내부 정보 유출 가능성이 존재함.","2025-11-19T10:26:12.051Z S3GW[audit] WARN user=cloud_user created_public_link bucket=""internal-docs"" object=""project_plan_v2.pdf"" expiry=none acl=""public-read"""
LOG-1763547981386-763,2025-11-19T10:26:18.055Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:26:18.055Z monitor[agent] INFO healthcheck ok cpu=42.7% mem=22.3% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763547987358-844,2025-11-19T10:26:24.052Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:26:24.052Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=1781KB src_ip=[IP] result=OK"
LOG-1763547995214-948,2025-11-19T10:26:30.064Z,로그인 게이트웨이,credential_abuse,Medium,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","admin01 계정에 대한 11회의 연속 로그인 실패가 발생했으나, 계정 잠금(lockout)이 활성화되지 않아 추가 인증 시도 가능성이 남아 있는 상태입니다. 다만 민감정보 유출이나 악용 징후는 확인되지 않았으며, 참고 사례와 마찬가지로 단일 IP에서 발생한 모니터링 수준의 활동으로 판단됩니다. 로그인 실패 횟수(11회)는 비정상적이지만, 실제 계정 탈취 또는 외부 전송 행위가 없는 점을 고려했습니다.",2025-11-19T10:26:30.064Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=11 src_ip=[IP] lockout=false
LOG-1763547999371-126,2025-11-19T10:26:36.056Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).",알려진 위험 패턴이나 민감 PII가 포함되지 않은 일반 로그입니다.,"2025-11-19T10:26:36.056Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=124ms ua=""Chrome/120"""
LOG-1763548007208-989,2025-11-19T10:26:42.054Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그에서 개인정보 유출, 계정 악용, 설정 오류와 관련된 명확한 징후가 확인되지 않음. 직원이 공유 문서에 대한 읽기 작업을 수행한 정상적인 시스템 접근 기록이며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았고 외부 전송 등의 위험 행위가 없음. 유사 인시던트 사례와 동일한 모니터링 범주에 해당하지만, 반복 실패나 비정상 접근 패턴이 관찰되지 않아 안전으로 판단","2025-11-19T10:26:42.054Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=1087KB src_ip=[IP] result=OK"
